CustomerID;Title;FirstName;MiddleName;LastName;Suffix;AddressLine1;AddressLine2;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
21617;NULL;Jennifer;NULL;Miller;NULL;2028 Mendocino Drive;NULL;Corvallis;Oregon;United States;97330;414-555-0153;27/02/1986;Graduate Degree;Skilled Manual;F;S;0;2;0;0;60113;6/03/2017;0;49.95;NO
25614;NULL;Deanna;NULL;Subram;NULL;26, rue de l´Esplanade;NULL;Paris;Seine (Paris);France;75012;1 (11) 500 555-0187;16/05/1988;Partial College;Clerical;F;M;1;2;0;2;86193;6/03/2017;0;50.68;NO
17465;NULL;Arianna;NULL;Stewart;NULL;2444 Appalachian Drive;NULL;Olympia;Washington;United States;98501;197-555-0116;24/12/1972;Partial College;Management;F;S;1;3;0;0;108431;6/03/2017;0;52.87;NO
21030;NULL;Lindsay;A;Xu;NULL;66, allée des Princes;NULL;Paris;Seine (Paris);France;75006;1 (11) 500 555-0120;23/10/1990;Bachelors;Skilled Manual;F;S;0;1;0;0;57075;6/03/2017;0;51.01;NO
15953;NULL;Julio;C;Moreno;NULL;4800 Quiz Street;NULL;Bellflower;California;United States;90706;157-555-0165;11/04/1954;Graduate Degree;Professional;M;M;1;2;1;2;129240;6/03/2017;1;55.58;YES
29403;NULL;Erik;R;Romero;NULL;Krönerweg 7677;NULL;Paderborn;Nordrhein-Westfalen;Germany;33098;1 (11) 500 555-0130;5/07/1984;Bachelors;Management;M;M;1;1;1;2;107249;6/03/2017;1;60.02;YES
22607;NULL;Whitney;Y;Gonzalez;NULL;Heidestieg Straße 2664;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0140;4/03/1990;Partial College;Skilled Manual;F;S;0;1;0;0;54027;6/03/2017;0;52.2;NO
25171;NULL;Christopher;E;Rodriguez;NULL;891 Thornwood Dr.;NULL;Lebanon;Oregon;United States;97355;959-555-0135;22/03/1983;Partial College;Clerical;M;M;1;3;0;2;83019;6/03/2017;0;55.08;NO
13960;NULL;Lacey;NULL;Kumar;NULL;5749 Elkwood Dr.;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0112;5/07/1987;Bachelors;Skilled Manual;F;S;0;2;0;0;61475;6/03/2017;1;52.95;YES
28806;NULL;Randall;H;Hernandez;NULL;2427 Kaywood Drive;NULL;Cedar City;Utah;United States;84720;117-555-0111;19/11/1993;Graduate Degree;Professional;M;S;0;2;0;0;129639;6/03/2017;1;52.65;YES
25566;NULL;Kristine;B;Navarro;NULL;8903 Summertime Dr.;NULL;Milsons Point;New South Wales;Australia;2061;1 (11) 500 555-0178;26/09/1997;Partial College;Manual;F;M;0;0;0;0;26939;6/03/2017;0;45.81;NO
12527;NULL;José;NULL;Rodriguez;NULL;1686 Willow Drive;NULL;Burbank;California;United States;91502;821-555-0115;24/11/1979;Graduate Degree;Professional;M;M;1;2;0;0;133840;6/03/2017;0;54.8;NO
18695;NULL;Aaron;C;Diaz;NULL;9413 Maria Vega Court;NULL;Melton;Victoria;Australia;3337;1 (11) 500 555-0130;4/11/1989;Bachelors;Skilled Manual;M;M;0;1;0;2;54367;6/03/2017;0;48.38;NO
27331;NULL;Julia;N;Richardson;NULL;1830 Shore Rd.;NULL;Billericay;England;United Kingdom;CM11;1 (11) 500 555-0160;7/09/1969;High School;Skilled Manual;F;M;1;1;1;2;57137;6/03/2017;1;51.3;YES
28238;NULL;Dalton;NULL;Flores;NULL;4534 Blum Rd.;NULL;Fremont;California;United States;94536;344-555-0110;7/07/1985;Bachelors;Professional;M;S;1;0;0;0;138412;6/03/2017;1;56.12;YES
21594;NULL;Brianna;NULL;Moore;NULL;2545 Crowe Place;NULL;Fremont;California;United States;94536;590-555-0112;20/02/1989;Bachelors;Skilled Manual;F;M;0;2;0;2;51142;6/03/2017;1;48.57;YES
13884;NULL;Jada;NULL;Rogers;NULL;8175 Tri-state Ave.;NULL;Bellingham;Washington;United States;98225;918-555-0112;1/06/1987;Bachelors;Clerical;F;S;0;0;0;0;82497;6/03/2017;0;50.03;NO
27581;NULL;Phillip;NULL;Kapoor;NULL;1907 Pinecrest Dr;NULL;Hervey Bay;Queensland;Australia;4655;1 (11) 500 555-0136;5/11/1989;Graduate Degree;Professional;M;M;1;1;0;2;135644;6/03/2017;0;52.55;NO
13266;NULL;Samuel;J;Wang;NULL;6637 Park Glenn;NULL;Long Beach;California;United States;90802;506-555-0135;14/07/1976;Partial College;Clerical;M;M;1;1;2;2;85775;6/03/2017;0;57.05;NO
21339;NULL;Haley;J;Barnes;NULL;9736 Colorado Dr.;NULL;Westminster;British Columbia;Canada;V3L 1E7;350-555-0153;28/03/1957;Graduate Degree;Professional;F;S;1;2;0;1;129436;6/03/2017;0;56.59;NO
20257;NULL;Roy;C;Carlson;NULL;5377 Sahara Dr.;NULL;Warrnambool;Victoria;Australia;3280;1 (11) 500 555-0162;25/07/1984;Bachelors;Clerical;M;S;0;2;0;0;86303;6/03/2017;1;63.09;YES
16296;NULL;Sydney;M;White;NULL;57, rue Montcalm;NULL;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0159;21/12/1983;Partial College;Skilled Manual;F;M;1;1;1;1;58676;6/03/2017;1;48.74;YES
19535;NULL;Alex;S;Mitchell;NULL;6764 Eastgate;NULL;National City;California;United States;91950;158-555-0175;22/07/1987;Graduate Degree;Management;M;S;1;1;0;0;108776;6/03/2017;0;51.38;NO
23274;NULL;Ethan;C;Jackson;NULL;3575 Chisholm Way;NULL;Seattle;Washington;United States;98104;576-555-0139;16/10/1977;High School;Clerical;M;M;1;2;1;2;82290;6/03/2017;1;60.93;YES
23635;NULL;Alvin;NULL;Luo;NULL;2860 Mt. Tank Circle;NULL;Maidenhead;England;United Kingdom;SL67RJ;1 (11) 500 555-0113;27/03/1969;High School;Skilled Manual;M;M;1;2;1;2;62195;6/03/2017;1;56.21;YES
11931;NULL;Marcus;M;Adams;NULL;9246 Westminster Pl;NULL;Palo Alto;California;United States;94303;687-555-0170;13/11/1998;Partial College;Clerical;M;S;0;2;0;0;78454;6/03/2017;1;54.34;YES
20815;NULL;Tracy;NULL;Andersen;NULL;5157 Maywood Lane;NULL;Port Macquarie;New South Wales;Australia;2444;1 (11) 500 555-0148;5/02/1999;Partial College;Clerical;F;S;0;0;0;0;78728;6/03/2017;0;54.12;NO
12526;NULL;Michele;C;Suarez;NULL;5549 Bluejay Dr.;NULL;London;England;United Kingdom;W1X3SE;1 (11) 500 555-0147;19/05/1995;Bachelors;Management;F;M;1;3;0;0;109669;6/03/2017;1;51.34;YES
24528;NULL;Katherine;NULL;Hernandez;NULL;8079 Prestwick Drive;NULL;Colma;California;United States;94014;658-555-0194;13/11/1987;Graduate Degree;Management;F;S;1;0;0;0;103712;6/03/2017;1;51.55;YES
29344;NULL;Gilbert;NULL;Ye;NULL;2775 Delta View Ln.;#9;Lane Cove;New South Wales;Australia;1597;1 (11) 500 555-0115;10/11/1962;Bachelors;Clerical;M;S;1;3;0;1;78894;6/03/2017;1;52.03;YES
25557;NULL;Tyrone;K;Navarro;NULL;685 St. Peter Court;NULL;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0110;2/08/2000;Partial College;Manual;M;M;0;1;0;0;35490;6/03/2017;1;46.62;YES
17454;NULL;Edward;A;Perry;NULL;1720 Monument Blvd.;NULL;Burbank;California;United States;91502;388-555-0189;11/05/1980;Partial College;Management;M;M;1;2;1;1;110884;6/03/2017;1;60.4;YES
20019;NULL;Brittany;NULL;Diaz;NULL;2973 Tanager Road;NULL;Lynnwood;Washington;United States;98036;753-555-0176;21/10/1985;Bachelors;Professional;F;M;1;0;0;2;137281;6/03/2017;0;53.02;NO
24285;NULL;Jesse;NULL;Cox;NULL;3076 Salvio St.;NULL;Burien;Washington;United States;98168;709-555-0119;19/11/1995;Partial College;Clerical;M;S;0;2;0;0;80761;6/03/2017;0;53.62;NO
11083;NULL;Alyssa;F;Cox;NULL;867 La Orinda Place;NULL;Lincoln Acres;California;United States;91950;561-555-0140;15/03/1986;Graduate Degree;Clerical;F;M;1;0;0;2;83447;6/03/2017;0;49.63;NO
18465;NULL;Jamie;S;Yang;NULL;2111 Freedom Court;NULL;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0124;22/02/1972;High School;Manual;F;S;1;1;0;0;32414;6/03/2017;0;47.5;NO
11794;NULL;Lauren;NULL;Ross;NULL;5375 Clearland Circle;NULL;Lakewood;California;United States;90712;143-555-0123;1/11/1989;Bachelors;Clerical;F;S;0;1;0;0;80424;6/03/2017;0;51.77;NO
26335;NULL;April;C;Pal;NULL;2214 Solano;NULL;Burbank;California;United States;91502;472-555-0185;9/05/1986;Bachelors;Clerical;F;M;1;1;1;1;80078;6/03/2017;1;53.78;YES
23624;NULL;Jillian;NULL;Malhotra;NULL;Postfach 55 99 99;NULL;Frankfurt am Main;Saarland;Germany;60061;1 (11) 500 555-0129;18/08/1971;High School;Skilled Manual;F;S;1;1;0;0;60731;6/03/2017;0;53.02;NO
24068;NULL;Edwin;R;Yang;NULL;Westheimer Straße 2611;NULL;Werne;Nordrhein-Westfalen;Germany;59368;1 (11) 500 555-0119;15/02/1987;Bachelors;Skilled Manual;M;M;1;2;0;2;60221;6/03/2017;0;49.08;NO
14250;NULL;Adam;A;Collins;NULL;104 Hilltop Dr.;NULL;Concord;California;United States;94519;502-555-0184;3/08/1962;Bachelors;Management;M;S;1;3;1;1;113298;6/03/2017;1;51.29;YES
21680;NULL;Ricky;L;Torres;NULL;Postfach 66 16 16;NULL;Salzgitter;Hessen;Germany;38231;1 (11) 500 555-0145;27/05/1991;High School;Clerical;M;S;0;1;0;0;84742;6/03/2017;0;53;NO
14329;NULL;Holly;NULL;Sanchez;NULL;2157 Clark Creek Lane;NULL;Burbank;California;United States;91502;617-555-0150;20/01/1996;High School;Manual;F;S;0;1;0;0;28813;6/03/2017;0;46.55;NO
16481;NULL;Madison;J;Bryant;NULL;4008 Tosca Way;NULL;Melbourne;Victoria;Australia;3000;1 (11) 500 555-0114;17/06/1969;Partial High School;Skilled Manual;F;S;1;1;0;0;60139;6/03/2017;0;51.39;NO
20416;NULL;Dale;M;Goel;NULL;5616 Steele Dr.;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0121;22/12/1969;Partial College;Clerical;M;S;1;2;0;0;79446;6/03/2017;1;50.72;YES
25317;NULL;Erick;NULL;Garcia;NULL;Hans-Rosenthal-Platz 209;NULL;Offenbach;Saarland;Germany;63009;1 (11) 500 555-0189;21/09/1991;Partial High School;Manual;M;S;0;0;0;0;29325;6/03/2017;0;48.18;NO
25880;NULL;Jackson;NULL;Kumar;NULL;5785 Ygnacio Valley Road;NULL;Redwood City;California;United States;94063;978-555-0158;8/05/1968;Bachelors;Management;M;M;1;0;0;2;106805;6/03/2017;1;52.33;YES
26680;NULL;Melissa;NULL;Powell;NULL;9524 Show Rd;NULL;Marysville;Washington;United States;98270;194-555-0127;12/11/1976;Partial High School;Skilled Manual;F;S;1;0;0;0;60709;6/03/2017;1;50.66;YES
21719;NULL;Morgan;NULL;Torres;NULL;8136 Guadalajara;NULL;Lebanon;Oregon;United States;97355;208-555-0145;26/11/1979;Graduate Degree;Professional;F;S;1;3;0;0;138039;6/03/2017;1;55.44;YES
26977;NULL;Barry;NULL;Madan;NULL;Conesweg 89;NULL;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0118;22/08/1998;High School;Skilled Manual;M;S;0;0;0;0;57256;6/03/2017;0;49.29;NO
26554;NULL;Michael;D;Garcia;NULL;9833 Mt. Dias Blv.;NULL;Burbank;California;United States;91502;537-555-0134;16/05/1997;Partial College;Skilled Manual;M;S;0;1;0;0;61108;6/03/2017;1;51.55;YES
12462;NULL;Levi;J;Suri;NULL;Zollhof 6866;NULL;Sulzbach Taunus;Saarland;Germany;66272;1 (11) 500 555-0180;11/06/1988;Graduate Degree;Management;M;M;1;1;0;2;108585;6/03/2017;1;51.66;YES
19894;NULL;Elijah;M;Sharma;NULL;8561 Hilltop Road;NULL;Bellingham;Washington;United States;98225;783-555-0176;13/07/1972;High School;Skilled Manual;M;S;1;0;0;0;60577;6/03/2017;1;58.4;YES
20971;NULL;Preston;NULL;Suri;NULL;356, avenue des Laurentides;NULL;Les Ulis;Essonne;France;91940;1 (11) 500 555-0117;10/03/1957;Bachelors;Professional;M;S;1;3;1;1;135864;6/03/2017;1;54.44;YES
16868;NULL;Xavier;A;Jackson;NULL;53 Odin Dr;NULL;Spring Valley;California;United States;91977;161-555-0147;4/02/1981;Bachelors;Clerical;M;M;1;2;0;1;81065;6/03/2017;1;57.99;YES
12806;NULL;Ronnie;L;Zeng;NULL;Nonnendamm 123;NULL;München;Hamburg;Germany;80074;1 (11) 500 555-0115;18/03/1988;Graduate Degree;Professional;M;M;1;3;1;2;130769;6/03/2017;1;52.84;YES
11551;NULL;Shannon;NULL;Alvarez;NULL;268, avenue de l´Europe;NULL;Colombes;Hauts de Seine;France;92700;1 (11) 500 555-0159;25/05/1987;High School;Manual;M;S;0;1;0;0;34664;6/03/2017;0;47.81;NO
17584;NULL;Lisa;J;Liu;NULL;4310 Chickpea Ct.;NULL;Burbank;California;United States;91502;153-555-0188;4/06/1988;Bachelors;Manual;F;S;0;0;0;0;29698;6/03/2017;0;48.73;NO
18432;NULL;Jordan;L;Lopez;NULL;6697 Ridge Park Drive;NULL;Burlingame;California;United States;94010;987-555-0143;8/04/1958;Graduate Degree;Skilled Manual;F;M;1;1;0;2;60035;6/03/2017;0;48.71;NO
18907;NULL;Priscilla;NULL;Nara;NULL;6929 Citrus Ave.;NULL;East Brisbane;Queensland;Australia;4169;1 (11) 500 555-0118;18/05/1972;High School;Skilled Manual;F;M;1;2;1;2;56248;6/03/2017;1;49.76;YES
27237;NULL;Jasmine;NULL;Ramirez;NULL;598 Marfargoa Drive;NULL;Fremont;California;United States;94536;411-555-0117;26/05/1979;Partial College;Clerical;F;M;1;1;1;2;86882;6/03/2017;1;51.15;YES
12547;NULL;Bradley;NULL;Nara;NULL;2, avenue des Champs-Elysées;NULL;Les Ulis;Essonne;France;91940;1 (11) 500 555-0174;28/10/1976;Bachelors;Skilled Manual;M;M;1;1;1;2;53465;6/03/2017;1;52.11;YES
20831;NULL;Drew;NULL;Xu;NULL;Alderweg 7;Verkaufsabteilung;Münster;Saarland;Germany;48001;1 (11) 500 555-0137;6/06/1981;Graduate Degree;Manual;M;M;1;0;2;2;31793;6/03/2017;1;54.71;YES
12877;NULL;Alexander;L;Williams;NULL;7169 Jane Ct.;NULL;Sedro Woolley;Washington;United States;98284;133-555-0141;5/05/1979;Graduate Degree;Clerical;M;M;1;1;0;2;87376;6/03/2017;0;57.33;NO
28774;NULL;Latasha;L;Rowe;NULL;4659 Cape Cod Way;NULL;Concord;California;United States;94519;744-555-0184;21/05/1974;High School;Manual;F;M;1;1;0;1;28647;6/03/2017;0;46.16;NO
17882;NULL;Drew;E;Deng;NULL;7422 Roseann Drive;NULL;Oxford;England;United Kingdom;OX1;1 (11) 500 555-0182;22/09/1981;Graduate Degree;Skilled Manual;M;M;1;1;2;2;56278;6/03/2017;0;57.08;NO
15948;NULL;Angela;NULL;Hughes;NULL;9844 Green Tea Drive;NULL;Lemon Grove;California;United States;91945;945-555-0170;20/11/1984;Bachelors;Management;F;S;1;3;0;0;103565;6/03/2017;1;54.5;YES
25270;NULL;Gloria;NULL;Diaz;NULL;7770 Mota Dr.;NULL;Findon;South Australia;Australia;5023;1 (11) 500 555-0157;3/09/1963;Bachelors;Management;F;M;1;3;0;2;106110;6/03/2017;1;51.11;YES
14717;NULL;Abigail;D;Rivera;NULL;84, rue de la Centenaire;NULL;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0163;5/03/1991;Partial College;Skilled Manual;F;S;0;2;0;0;52432;6/03/2017;0;51.84;NO
18797;NULL;Evan;L;Murphy;NULL;249 Alexander Pl.;NULL;Redmond;Washington;United States;98052;794-555-0159;24/03/1998;Partial College;Clerical;M;S;0;2;0;0;82718;6/03/2017;1;51.8;YES
15576;NULL;Carly;J;Raje;NULL;2391 Pepper Place;NULL;Milsons Point;New South Wales;Australia;2061;1 (11) 500 555-0127;19/09/1990;Graduate Degree;Skilled Manual;F;S;0;1;0;0;54813;6/03/2017;0;51.32;NO
17150;NULL;Wyatt;R;Wright;NULL;1803 Olive Hill;NULL;Milwaukie;Oregon;United States;97222;142-555-0117;5/08/1969;Partial College;Skilled Manual;M;M;1;1;1;2;59953;6/03/2017;1;57.25;YES
15080;NULL;Evelyn;P;Chandra;NULL;Pappelallee 665;NULL;München;Hessen;Germany;80074;1 (11) 500 555-0145;9/11/1989;Graduate Degree;Skilled Manual;F;M;0;0;1;2;61385;6/03/2017;1;50.96;YES
19871;NULL;Bryce;NULL;Rivera;NULL;5086 Rampo Ct.;NULL;Sedro Woolley;Washington;United States;98284;874-555-0150;17/03/1969;Partial College;Manual;M;S;1;1;0;0;27395;6/03/2017;0;45.88;NO
17259;NULL;Trisha;V;Wang;NULL;9668 Fieldbrook Pl;NULL;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0145;5/05/1991;Partial High School;Manual;F;M;0;0;0;1;26102;6/03/2017;0;45.05;NO
13447;NULL;Destiny;M;Cox;NULL;9742 Anderson Way;NULL;Long Beach;California;United States;90802;131-555-0112;4/05/1982;Bachelors;Management;F;M;1;2;0;2;105367;6/03/2017;1;51.6;YES
28438;NULL;Heidi;NULL;Sanchez;NULL;277 South Royal Links;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0114;2/07/1996;Partial College;Clerical;F;S;0;0;0;0;86762;6/03/2017;1;52.14;YES
21412;NULL;Jordan;NULL;Alexander;NULL;4667 Cook Pk;NULL;Royal Oak;British Columbia;Canada;V8X;170-555-0180;26/09/1994;High School;Clerical;M;M;0;2;0;0;82683;6/03/2017;1;49.75;YES
28053;NULL;Jared;C;Howard;NULL;7059 Garrow Dr.;NULL;Beverly Hills;California;United States;90210;189-555-0162;28/04/1971;Partial College;Management;M;M;1;1;2;2;112614;6/03/2017;1;63.1;YES
16344;NULL;Xavier;K;King;NULL;7020 Mayette Avenue;NULL;Santa Cruz;California;United States;95062;569-555-0134;18/05/2000;Partial College;Skilled Manual;M;S;0;1;0;0;61582;6/03/2017;1;51.35;YES
26301;NULL;Isaiah;NULL;Hall;NULL;362 Richard Place;NULL;Lakewood;California;United States;90712;257-555-0112;15/01/1992;Graduate Degree;Management;M;S;0;0;0;0;108793;6/03/2017;1;54.48;YES
26493;NULL;Lawrence;P;Ramos;NULL;8879 Greystone Drive;NULL;Bellingham;Washington;United States;98225;635-555-0118;4/09/1967;Bachelors;Skilled Manual;M;M;1;0;0;2;57664;6/03/2017;1;47.99;YES
27847;NULL;Kristina;NULL;Rana;NULL;2096 Blackwood Drive;NULL;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0117;26/10/1977;Partial College;Clerical;F;M;1;2;1;2;78678;6/03/2017;1;54.33;YES
23418;NULL;Brittney;NULL;Wu;NULL;2750 Alicante Court;NULL;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0123;14/02/1987;Bachelors;Clerical;F;M;1;2;1;2;84918;6/03/2017;1;54.98;YES
16597;NULL;Kelli;L;Xu;NULL;Curieweg 4666;NULL;Salzgitter;Hessen;Germany;38231;1 (11) 500 555-0149;15/03/1971;Partial College;Skilled Manual;F;S;1;1;0;0;60723;6/03/2017;0;49.3;NO
24011;NULL;Morgan;Q;Thompson;NULL;9173 Jill Ave;NULL;Oxford;England;United Kingdom;OX1;1 (11) 500 555-0111;6/06/1981;Graduate Degree;Management;F;S;1;2;0;0;108730;6/03/2017;0;51.81;NO
14274;NULL;Edward;D;Williams;NULL;460 Skyline Dr;NULL;Royal Oak;British Columbia;Canada;V8X;483-555-0139;9/07/1996;Partial College;Skilled Manual;M;M;0;0;0;0;53167;6/03/2017;1;49.09;YES
16126;NULL;Faith;NULL;Kelly;NULL;879 Panoramic Ave;NULL;Novato;California;United States;94947;170-555-0175;17/07/1981;Partial College;Management;F;M;1;3;1;2;111986;6/03/2017;1;55.39;YES
17303;NULL;Terrence;R;Tang;NULL;2313 Santa Cruz Drive;NULL;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0159;18/10/1984;Bachelors;Professional;M;M;1;0;1;2;136546;6/03/2017;1;61.43;YES
17149;NULL;Steven;NULL;Richardson;NULL;9270 Lakewood Court;NULL;Marysville;Washington;United States;98270;678-555-0118;22/04/1969;Partial College;Skilled Manual;M;M;1;1;0;2;54544;6/03/2017;0;49.44;NO
19885;NULL;Isaac;NULL;Turner;NULL;6169 Delacy Ave.;NULL;Bellingham;Washington;United States;98225;827-555-0120;22/09/1971;High School;Skilled Manual;M;S;1;1;0;0;54430;6/03/2017;0;54.79;NO
11372;NULL;Wendy;H;Romero;NULL;24 San Vincente Drive;NULL;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0114;15/05/1998;Bachelors;Management;F;S;0;1;0;0;103184;6/03/2017;0;52.26;NO
23783;NULL;Zachary;W;Smith;NULL;4399 Mary Drive;NULL;Langford;British Columbia;Canada;V9;917-555-0152;8/04/1951;Bachelors;Clerical;M;M;1;3;0;2;80474;6/03/2017;1;49.62;YES
13027;NULL;Jeremy;NULL;Patterson;NULL;9412 Alhambra Avenue;NULL;Port Hammond;British Columbia;Canada;V6B 3P7;924-555-0142;11/12/1997;Partial High School;Manual;M;S;0;0;0;0;25885;6/03/2017;0;48.88;NO
18440;NULL;Joe;NULL;Ashe;NULL;4250 Cross Road;NULL;Colma;California;United States;94014;563-555-0128;4/11/1961;Graduate Degree;Management;M;M;1;3;1;2;109085;6/03/2017;1;52.52;YES
16477;NULL;Anna;E;Gonzales;NULL;4657 Roundhouse Place;NULL;Bremerton;Washington;United States;98312;101-555-0173;4/05/1997;Partial High School;Manual;F;S;0;0;0;0;29322;6/03/2017;0;49.56;NO
15192;NULL;Tasha;NULL;Shan;NULL;2552 Palm Ave;NULL;Cloverdale;South Australia;Australia;6105;1 (11) 500 555-0149;25/10/1979;Graduate Degree;Professional;F;S;1;2;0;0;137211;6/03/2017;0;54.03;NO
25041;NULL;Hunter;G;Phillips;NULL;4500 Willow Dr.;NULL;Yakima;Washington;United States;98901;744-555-0177;25/07/1995;High School;Manual;M;S;0;1;0;0;26495;6/03/2017;0;49.1;NO
17455;NULL;Dylan;O;Hayes;NULL;8958 Carleton Street;NULL;Concord;California;United States;94519;909-555-0115;18/05/1980;Partial College;Manual;M;M;1;1;0;2;32955;6/03/2017;1;49.55;YES
12998;NULL;Mayra;NULL;Mehta;NULL;2098 Crown Ct;# 235;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0111;11/01/1988;Bachelors;Manual;F;S;0;1;0;0;35381;6/03/2017;0;48.92;NO
22493;NULL;Dwayne;D;Sanz;NULL;Kappellweg 675;NULL;Münster;Saarland;Germany;48001;1 (11) 500 555-0132;21/01/1984;High School;Skilled Manual;M;S;0;2;0;0;60864;6/03/2017;1;52.87;YES
19081;NULL;Leslie;D;Rubio;NULL;Am Gallberg 2494;NULL;Frankfurt;Hessen;Germany;60323;1 (11) 500 555-0155;7/08/1967;Partial High School;Manual;F;M;1;0;1;2;27718;6/03/2017;0;48.19;NO
11674;NULL;Morgan;B;Rogers;NULL;1168 Escobar;NULL;Woodland Hills;California;United States;91364;405-555-0116;18/08/1986;Graduate Degree;Professional;F;M;1;3;0;2;135834;6/03/2017;1;52.91;YES
26242;NULL;Isabella;NULL;Lewis;NULL;9518 Lakeview Place;NULL;Shawnee;British Columbia;Canada;V8Z 4N5;321-555-0140;22/05/1995;Partial College;Skilled Manual;F;M;0;2;0;0;57226;6/03/2017;0;48.63;NO
16244;NULL;Gregory;NULL;Kumar;NULL;5048 Hawthorne Dr;NULL;Bellflower;California;United States;90706;167-555-0126;19/12/1978;Graduate Degree;Professional;M;M;1;2;0;2;135351;6/03/2017;1;57.38;YES
15680;NULL;Tasha;NULL;She;NULL;Wallstr 25;NULL;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0117;9/03/1971;High School;Manual;F;M;1;1;1;2;25945;6/03/2017;0;48.09;NO
15053;NULL;Kurt;NULL;Andersen;NULL;600, avenue des Laurentides;NULL;Tremblay-en-France;Seine Saint Denis;France;93290;1 (11) 500 555-0147;9/11/1979;High School;Skilled Manual;M;S;0;2;0;0;61857;6/03/2017;1;58.03;YES
19827;NULL;Justin;P;Smith;NULL;623 Davis Ave.;NULL;Metchosin;British Columbia;Canada;V9;617-555-0179;11/03/1984;Bachelors;Management;M;M;1;2;0;0;112338;6/03/2017;0;55.38;NO
21745;NULL;Isabel;M;Foster;NULL;2594 Benton Street;NULL;Langley;British Columbia;Canada;V3A 4R2;817-555-0143;2/08/1984;Bachelors;Manual;F;S;0;1;0;0;27649;6/03/2017;0;49.01;NO
26655;NULL;Kelvin;D;Sharma;NULL;465 Falcon Place;NULL;Townsville;Queensland;Australia;4810;1 (11) 500 555-0172;25/08/1989;Graduate Degree;Clerical;M;M;1;1;0;1;82165;6/03/2017;0;50.69;NO
16361;NULL;Wyatt;NULL;White;NULL;2479 Killdeer Court;# 120;Spring Valley;California;United States;91977;698-555-0113;10/05/1975;Partial College;Clerical;M;M;1;1;1;2;77915;6/03/2017;1;62;YES
17398;NULL;Kaylee;E;Lopez;NULL;410 Wallace Dr.;NULL;Oakland;California;United States;94611;500-555-0167;24/05/1984;Bachelors;Clerical;F;S;0;1;0;0;83648;6/03/2017;0;51.13;NO
25096;NULL;Victoria;D;Bennett;NULL;9384 Jamie Way;NULL;Bellingham;Washington;United States;98225;823-555-0196;23/04/1987;Partial College;Manual;F;S;0;1;0;0;30819;6/03/2017;0;45.64;NO
22378;NULL;Rebekah;G;Malhotra;NULL;38, chaussée de Tournai;NULL;Suresnes;Hauts de Seine;France;92150;1 (11) 500 555-0180;14/02/1982;Graduate Degree;Professional;F;S;1;1;0;0;135815;6/03/2017;0;54.67;NO
16895;NULL;Chloe;NULL;Gonzales;NULL;5351 N. Civic Dr.;NULL;Lemon Grove;California;United States;91945;853-555-0130;15/06/1972;Partial College;Skilled Manual;F;M;1;1;1;1;60330;6/03/2017;1;49.62;YES
14866;NULL;Hailey;R;Peterson;NULL;Pflugstr 24;NULL;Solingen;Nordrhein-Westfalen;Germany;42651;1 (11) 500 555-0123;21/10/1990;Partial College;Skilled Manual;F;S;0;2;0;0;51356;6/03/2017;0;50.85;NO
27761;NULL;Monica;G;Madan;NULL;Postfach 8 77 8;NULL;Berlin;Saarland;Germany;12171;1 (11) 500 555-0153;1/06/1988;Graduate Degree;Skilled Manual;F;M;0;0;1;2;51065;6/03/2017;1;50.42;YES
17745;NULL;Tanya;B;Suarez;NULL;Zimmerstr 24222;NULL;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0172;14/01/1980;Partial College;Skilled Manual;F;M;1;1;0;1;60422;6/03/2017;1;48.78;YES
11101;NULL;Abby;L;Sai;NULL;7074 N. Spoonwood Court;NULL;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0174;8/05/1985;Bachelors;Professional;F;S;1;2;0;0;136373;6/03/2017;1;56.31;YES
25784;NULL;Damien;S;Raje;NULL;4193 E. 28th Street;NULL;Reading;England;United Kingdom;RG7 5H7;1 (11) 500 555-0166;3/12/1966;Bachelors;Management;M;S;1;2;1;1;103113;6/03/2017;1;51.68;YES
